last_changed,aqi_sciosense,eco2,humidity,sound,temperature,tvoc,fteg,radar_sensor,occupancy
2024-12-13T18:01:40,138,1125,31.38,699.004,24.47,1049,94.55,2,2
2024-12-13T18:01:41,139,1128,31.38,538.81,24.47,1058,91.8,2,2
2024-12-13T18:01:42,139,1128,31.32,729.8785714,24.45,1058,92.55,1,2
2024-12-13T18:01:43,143,1139,31.32,533.78375,24.45,1092,98.04,1,2
2024-12-13T18:01:44,143,1139,31.32,794.98125,24.45,1092,98.04,1,2
2024-12-13T18:01:45,143,1139,31.32,475.96125,24.45,1092,112.77,1,2
2024-12-13T18:01:46,141,1135,31.32,529.048,24.45,1080,122.82,1,2
2024-12-13T18:01:47,143,1142,31.24,630.4923077,24.44,1101,135.49,1,2
2024-12-13T18:01:48,143,1142,31.24,635.1977778,24.44,1101,144.6,0,2
2024-12-13T18:01:49,143,1142,31.26,792.7877778,24.47,1101,146.79,1,2
2024-12-13T18:01:50,143,1145,31.26,523.81,24.47,1110,156.9,1,2
2024-12-13T18:01:51,143,1145,31.2,748.3083333,24.47,1110,162.82,2,2
2024-12-13T18:01:52,142,1142,31.2,536.1644444,24.47,1101,170.94,2,3
2024-12-13T18:01:53,142,1142,31.26,494.7111111,24.44,1101,175.12,2,3
2024-12-13T18:01:54,139,1135,31.26,814.86,24.44,1080,175.12,2,3
2024-12-13T18:01:55,139,1135,31.22,509.5725,24.45,1080,183.295,2,3
2024-12-13T18:01:56,139,1133,31.22,666.5791667,24.45,1074,183.23,2,3
2024-12-13T18:01:57,139,1133,31.2,496.0642857,24.47,1074,183.23,2,3
2024-12-13T18:01:58,140,1135,31.2,786.9677778,24.47,1080,179.49,3,3
2024-12-13T18:01:59,140,1135,31.24,576.4591667,24.45,1080,173.81,3,3
2024-12-13T18:02:00,136,1125,31.24,775.24,24.45,1049,173.81,3,3
2024-12-13T18:02:01,136,1125,31.24,542.0425,24.45,1049,165.88,3,3
2024-12-13T18:02:02,136,1125,31.24,245.79,24.45,1049,165.88,3,3
2024-12-13T18:02:03,135,1118,31.22,497.1004762,24.445,1028,155.4,3,3
2024-12-13T18:02:04,135,1118,31.22,914.1914286,24.445,1028,144.73,3,3
2024-12-13T18:02:05,135,1118,31.22,592.147,24.445,1028,135.68,3,3
2024-12-13T18:02:06,135,1118,31.26,656.697,24.445,1028,131.56,3,3
2024-12-13T18:02:07,137,1122,31.26,725.57625,24.445,1040,124.88,3,3
2024-12-13T18:02:08,137,1122,31.24,530.417,24.445,1040,118.39,3,3
2024-12-13T18:02:09,137,1122,31.24,810.374,24.445,1040,118.39,3,3
2024-12-13T18:02:10,137,1121,31.28,585.8593333,24.44,1037,111.46,3,3
2024-12-13T18:02:11,137,1120,31.28,706.4375,24.44,1034,114.77,3,3
2024-12-13T18:02:12,137,1120,31.28,513.333,24.47,1034,114.77,2,3
2024-12-13T18:02:13,139,1125,31.28,624.9809091,24.47,1049,117.2,2,3
2024-12-13T18:02:14,139,1125,31.26,679.4766667,24.44,1049,122.76,2,3
2024-12-13T18:02:15,137,1122,31.26,655.326,24.44,1040,119.015,2,3
2024-12-13T18:02:16,137,1122,31.26,446.75,24.47,1040,119.015,2,3
2024-12-13T18:02:17,135,1122,31.28,792.243,24.47,1040,114.46,2,3
2024-12-13T18:02:18,135,1117,31.28,516.25375,24.47,1024,107.41,2,3
2024-12-13T18:02:19,135,1117,31.28,836.5985714,24.45,1024,100.23,2,3
2024-12-13T18:02:20,139,1125,31.28,545.5678571,24.45,1049,94.55,2,3
2024-12-13T18:02:21,139,1125,31.24,724.1675,24.45,1049,88.99,2,3
2024-12-13T18:02:22,142,1136,31.24,561.8318182,24.45,1083,83.94,2,3
2024-12-13T18:02:23,142,1136,31.28,573.9741667,24.47,1083,85.62,2,3
2024-12-13T18:02:24,140,1133,31.28,766.293,24.47,1074,77.57,2,3
2024-12-13T18:02:25,140,1133,31.3,481.341,24.44,1074,75.83,2,3
2024-12-13T18:02:26,138,1128,31.3,582.7716667,24.44,1058,74.27,2,3
2024-12-13T18:02:27,138,1128,31.3,748.07,24.44,1058,74.27,2,3
2024-12-13T18:02:28,140,1133,31.3,530.255,24.45,1074,66.78,2,3
2024-12-13T18:02:29,140,1133,31.3,761.1942857,24.45,1074,63.59,2,3
2024-12-13T18:02:30,140,1133,31.28,429.6385714,24.44,1074,63.59,0,3
2024-12-13T18:02:31,140,1133,31.24,482.94,24.45,1074,61.35,2,3
2024-12-13T18:02:32,140,1133,31.24,800.085,24.45,1074,58.98,2,3
2024-12-13T18:02:33,136,1124,31.24,544.2481818,24.45,1046,58.48,2,3
2024-12-13T18:02:34,136,1124,31.28,633.488,24.47,1046,68.21,0,3
2024-12-13T18:02:35,133,1111,31.28,677.408,24.47,1006,75.08,2,3
2024-12-13T18:02:36,133,1111,31.28,535.0022222,24.45,1006,94.8,2,3
2024-12-13T18:02:37,136,1118,31.28,655.6763636,24.45,1028,109.53,2,3
2024-12-13T18:02:38,136,1118,31.3,452.7463636,24.44,1028,124.76,0,3
2024-12-13T18:02:39,133,1108,31.3,563.9871429,24.44,997,130.56,3,3
2024-12-13T18:02:40,133,1108,31.32,667.0653846,24.45,997,145.16,3,3
2024-12-13T18:02:41,135,1112,31.32,654.8625,24.45,1009,159.58,3,3
2024-12-13T18:02:42,135,1112,31.3,568.03125,24.45,1009,174.81,3,3
2024-12-13T18:02:43,135,1113,31.3,723.865,24.45,1012,174.81,3,3
2024-12-13T18:02:44,135,1113,31.29,524.2490909,24.42,1012,199.925,3,3
2024-12-13T18:02:45,135,1112,31.29,709.642,24.42,1009,199.925,3,3
2024-12-13T18:02:46,135,1112,31.3,479.7081818,24.44,1009,219.05,3,3
2024-12-13T18:02:47,136,1114,31.3,509.868,24.44,1015,230.79,3,3
2024-12-13T18:02:48,136,1114,31.3,469.1,24.44,1015,237.09,3,3
2024-12-13T18:02:49,136,1114,31.34,441.2454545,24.47,1015,244.7,3,3
2024-12-13T18:02:50,137,1118,31.34,688.931,24.47,1028,242.08,3,3
2024-12-13T18:02:51,137,1118,31.34,842.795,24.47,1028,243.39,3,3
2024-12-13T18:02:52,137,1118,31.34,561.2816667,24.47,1028,240.52,3,3
2024-12-13T18:02:53,137,1118,31.34,625.3484615,24.47,1028,238.4,3,3
2024-12-13T18:02:54,136,1114,31.34,443.4427273,24.47,1015,245.52,3,3
2024-12-13T18:02:55,136,1114,31.34,846.35375,24.44,1015,247.39,3,3
2024-12-13T18:02:56,138,1122,31.34,517.6311111,24.44,1040,242.15,3,3
2024-12-13T18:02:57,138,1122,31.36,625.993,24.45,1040,240.15,3,3
2024-12-13T18:02:58,134,1113,31.36,583.283,24.45,1012,240.15,3,3
2024-12-13T18:02:59,134,1113,31.36,505.99,24.45,1012,247.33,3,3
2024-12-13T18:03:00,134,1111,31.3,755.1530769,24.47,1006,245.33,2,3
2024-12-13T18:03:01,134,1111,31.3,581.9211111,24.47,1006,245.33,2,3
2024-12-13T18:03:02,134,1111,31.32,569.0375,24.42,1006,242.58,2,3
2024-12-13T18:03:03,135,1114,31.32,757.8458333,24.42,1015,240.52,2,3
2024-12-13T18:03:04,135,1114,31.32,527.3911111,24.45,1015,245.95,3,3
2024-12-13T18:03:05,139,1126,31.32,648.0911111,24.45,1052,254.38,3,3
2024-12-13T18:03:06,139,1126,31.32,475.9944444,24.45,1052,266.98,3,3
2024-12-13T18:03:07,135,1114,31.32,662.4175,24.45,1015,275.1,0,3
2024-12-13T18:03:08,135,1114,31.36,567.808,24.42,1015,279.9,3,3
2024-12-13T18:03:09,133,1109,31.36,673.699,24.42,1000,287.21,3,3
2024-12-13T18:03:10,133,1109,31.34,722.35375,24.47,1000,286.58,3,3
2024-12-13T18:03:11,139,1124,31.34,562.653,24.47,1046,284.77,3,3
2024-12-13T18:03:12,139,1124,31.38,788.375,24.45,1046,284.58,3,3
2024-12-13T18:03:13,139,1126,31.38,572.5272727,24.45,1052,285.64,3,3
2024-12-13T18:03:14,139,1126,31.38,498.52625,24.45,1052,285.64,3,3
2024-12-13T18:03:15,135,1116,31.32,528.8930769,24.42,1021,283.77,3,3
2024-12-13T18:03:16,135,1116,31.32,652.908,24.42,1021,283.52,3,3
2024-12-13T18:03:17,138,1123,31.32,702.6381818,24.44,1043,270.17,3,3
2024-12-13T18:03:18,138,1123,31.32,436.9775,24.44,1043,270.17,3,3
2024-12-13T18:03:19,138,1123,31.38,670.5655556,24.45,1043,254.19,3,3
2024-12-13T18:03:20,133,1111,31.38,481.7716667,24.45,1006,245.2,3,3
2024-12-13T18:03:21,133,1111,31.34,671.7653333,24.45,1006,235.28,3,3
2024-12-13T18:03:22,136,1116,31.34,479.3728571,24.45,1021,223.49,3,3
2024-12-13T18:03:23,136,1116,31.34,519.5609091,24.44,1021,209.38,3,3
2024-12-13T18:03:24,136,1117,31.34,593.72,24.44,1024,209.38,3,3
2024-12-13T18:03:25,136,1117,31.36,558.3546667,24.45,1024,185.23,3,3
2024-12-13T18:03:26,136,1118,31.36,799.86,24.45,1028,165.2,0,3
2024-12-13T18:03:27,136,1118,31.32,422.03,24.45,1028,155.21,3,3
2024-12-13T18:03:28,138,1122,31.32,707.063,24.45,1040,147.35,3,3
2024-12-13T18:03:29,138,1122,31.38,505.999,24.45,1040,142.35,3,3
2024-12-13T18:03:30,138,1122,31.38,841.82375,24.45,1040,142.92,3,3
2024-12-13T18:03:31,136,1117,31.34,512.2184615,24.45,1024,146.91,3,3
2024-12-13T18:03:32,129,1098,31.34,537.8666667,24.45,966,146.91,3,3
2024-12-13T18:03:33,129,1098,31.34,540.5836364,24.45,966,146.66,0,3
2024-12-13T18:03:34,129,1098,31.34,598.9857143,24.45,966,166.88,3,3
2024-12-13T18:03:35,133,1107,31.34,792.8209091,24.45,994,179.05,3,3
2024-12-13T18:03:36,133,1107,31.34,577.8922222,24.45,994,185.17,3,3
2024-12-13T18:03:37,138,1121,31.34,692.4133333,24.45,1037,196.71,3,3
2024-12-13T18:03:38,138,1121,31.34,509.3036364,24.45,1037,209.94,3,3
2024-12-13T18:03:39,142,1134,31.34,552.1055556,24.45,1077,215.37,3,3
2024-12-13T18:03:40,142,1134,31.34,709.35875,24.45,1077,218.81,3,3
2024-12-13T18:03:41,138,1124,31.34,492.3807692,24.45,1046,220.49,3,3
2024-12-13T18:03:42,138,1124,31.36,783.0657143,24.45,1046,220.37,3,3
2024-12-13T18:03:43,135,1118,31.36,489.0845455,24.45,1028,233.66,0,3
2024-12-13T18:03:44,135,1118,31.36,701.906,24.45,1028,243.96,3,3
2024-12-13T18:03:45,135,1118,31.36,640.155,24.45,1028,243.96,3,3
2024-12-13T18:03:46,136,1117,31.36,527.758,24.45,1024,245.33,3,3
2024-12-13T18:03:47,138,1124,31.36,668.4245455,24.42,1046,245.33,3,3
2024-12-13T18:03:48,138,1124,31.36,498.8277778,24.42,1046,235.91,3,3
2024-12-13T18:03:49,138,1124,31.38,440.5366667,24.44,1046,232.97,3,3
2024-12-13T18:03:50,134,1114,31.38,440,24.44,1015,231.6,3,3
2024-12-13T18:03:51,134,1114,31.36,533.3011111,24.47,1015,234.22,0,3
2024-12-13T18:03:52,140,1130,31.36,526.8476923,24.47,1064,236.9,3,3
2024-12-13T18:03:53,140,1130,31.34,666.6266667,24.45,1064,246.76,3,3
2024-12-13T18:03:54,135,1117,31.34,518.4618182,24.45,1024,253.88,3,3
2024-12-13T18:03:55,135,1117,31.36,783.296,24.45,1024,249.82,3,3
2024-12-13T18:03:56,135,1117,31.36,679.34,24.45,1024,249.82,3,3
2024-12-13T18:03:57,138,1123,31.38,592.227,24.47,1043,243.89,0,3
2024-12-13T18:03:58,140,1130,31.38,652.827,24.47,1064,240.21,3,3
2024-12-13T18:03:59,140,1130,31.34,408.7725,24.47,1064,244.77,3,3
2024-12-13T18:04:00,139,1128,31.34,557.7444444,24.47,1058,242.65,3,3
2024-12-13T18:04:01,139,1128,31.34,561.201,24.47,1058,243.02,0,3
2024-12-13T18:04:02,139,1128,31.34,768.874,24.45,1058,243.02,3,3
2024-12-13T18:04:03,141,1134,31.34,755.3854545,24.45,1077,247.01,3,3
2024-12-13T18:04:04,141,1134,31.36,526.468,24.45,1077,249.385,3,3
2024-12-13T18:04:05,145,1147,31.36,529.2722222,24.45,1116,249.385,3,3
2024-12-13T18:04:06,145,1147,31.36,638.645,24.45,1116,235.47,3,3
2024-12-13T18:04:07,138,1131,31.36,524.3218182,24.45,1067,229.6,3,3
2024-12-13T18:04:08,138,1131,31.36,620.9742857,24.44,1067,220.3,3,3
2024-12-13T18:04:09,132,1115,31.36,525.6208333,24.44,1018,213.19,3,3
2024-12-13T18:04:10,132,1115,31.34,508.58,24.45,1018,200.52,3,3
2024-12-13T18:04:11,138,1128,31.34,492.2642857,24.45,1058,193.03,3,3
2024-12-13T18:04:12,138,1128,31.36,707.221,24.47,1058,189.22,3,3
2024-12-13T18:04:13,141,1136,31.36,527.57,24.47,1083,183.54,3,3
2024-12-13T18:04:14,141,1136,31.36,722.5883333,24.45,1083,181.05,3,3
2024-12-13T18:04:15,142,1140,31.36,562.05,24.45,1095,180.49,3,3
2024-12-13T18:04:16,142,1140,31.36,518.7055556,24.45,1095,180.49,3,3
2024-12-13T18:04:17,142,1140,31.36,539.0322222,24.44,1095,183.545,3,3
2024-12-13T18:04:18,138,1131,31.36,860.66,24.44,1067,188.72,3,3
2024-12-13T18:04:19,138,1131,31.38,676.57,24.44,1067,188.72,3,3
2024-12-13T18:04:20,136,1123,31.38,483.919,24.44,1043,192.315,3,3
2024-12-13T18:04:21,136,1123,31.36,735.2381818,24.45,1043,192.315,3,3
2024-12-13T18:04:22,131,1108,31.36,680.1471429,24.45,997,198.02,3,3
2024-12-13T18:04:23,131,1108,31.36,436.213,24.45,997,213.75,3,3
2024-12-13T18:04:24,132,1109,31.36,810.6283333,24.45,1000,224.48,3,3
2024-12-13T18:04:25,132,1109,31.34,527.0342857,24.47,1000,239.65,3,3
2024-12-13T18:04:26,133,1111,31.34,526.549,24.47,1006,251.44,3,3
2024-12-13T18:04:27,133,1111,31.34,677.487,24.45,1006,254.44,3,3
2024-12-13T18:04:28,133,1111,31.34,392.05125,24.45,1006,252.82,3,3
2024-12-13T18:04:29,132,1106,31.38,668.8641667,24.45,991,253.19,3,3
2024-12-13T18:04:30,130,1097,31.38,557.8322222,24.45,963,261.56,4,3
2024-12-13T18:04:31,130,1097,31.38,842.9311111,24.45,963,265.86,4,3
2024-12-13T18:04:32,130,1097,31.38,557.85875,24.47,963,275.22,3,2
2024-12-13T18:04:33,130,1096,31.38,621.5875,24.47,960,275.22,4,2
2024-12-13T18:04:34,130,1096,31.36,704.242,24.44,960,276.97,4,2
2024-12-13T18:04:35,130,1093,31.36,465.7145455,24.44,951,272.48,0,2
2024-12-13T18:04:36,130,1093,31.34,525.8233333,24.47,951,272.48,4,2
2024-12-13T18:04:37,135,1108,31.34,408.975,24.47,997,275.41,4,2
2024-12-13T18:04:38,135,1108,31.34,526.8308333,24.45,997,280.4,4,2
2024-12-13T18:04:39,137,1114,31.34,574.095,24.45,1015,283.34,3,2
2024-12-13T18:04:40,137,1114,31.34,802.395,24.45,1015,276.03,3,2
2024-12-13T18:04:41,138,1120,31.34,561.7744444,24.45,1034,271.48,0,2
2024-12-13T18:04:42,138,1120,31.34,512.83,24.44,1034,268.3,3,2
2024-12-13T18:04:43,138,1121,31.34,840.8790909,24.44,1037,266.92,3,2
2024-12-13T18:04:44,138,1121,31.3,500.8790909,24.45,1037,266.36,0,2
2024-12-13T18:04:45,134,1111,31.3,627.8555556,24.45,1006,263.99,3,2
2024-12-13T18:04:46,134,1111,31.3,662.92125,24.45,1006,263.99,3,2
2024-12-13T18:04:47,136,1111,31.32,502.1191667,24.47,1006,265.3,0,2
2024-12-13T18:04:48,136,1117,31.32,830.33875,24.47,1024,265.3,2,2
2024-12-13T18:04:49,136,1117,31.3,517.363,24.45,1024,266.61,2,2
2024-12-13T18:04:50,136,1118,31.3,496.8125,24.45,1028,267.67,2,2
2024-12-13T18:04:51,136,1118,31.32,588.1084211,24.44,1028,271.85,2,2
2024-12-13T18:04:52,136,1119,31.32,562.99625,24.44,1031,273.35,2,2
2024-12-13T18:04:53,136,1119,31.36,717.378,24.45,1031,271.6,2,2
2024-12-13T18:04:54,132,1106,31.36,322.84625,24.45,991,274.91,0,2
2024-12-13T18:04:55,132,1106,31.3,783.4128571,24.47,991,277.09,2,2
2024-12-13T18:04:56,132,1106,31.3,683.775,24.47,991,278.66,2,2
2024-12-13T18:04:57,138,1121,31.38,611.9175,24.45,1037,274.79,2,2
2024-12-13T18:04:58,143,1138,31.38,632.1308333,24.45,1089,273.48,2,2
2024-12-13T18:04:59,143,1138,31.34,531.5988889,24.45,1089,268.73,2,2
2024-12-13T18:05:00,143,1138,31.34,593.4711111,24.45,1089,261.56,2,2
2024-12-13T18:05:01,139,1130,31.34,504.4688889,24.45,1064,261.56,0,2
2024-12-13T18:05:02,139,1130,31.38,660.8066667,24.45,1064,253.25,2,2
2024-12-13T18:05:03,137,1125,31.38,587.4738462,24.45,1049,249.605,2,2
2024-12-13T18:05:04,137,1125,31.34,599.802,24.45,1049,257.75,2,2
2024-12-13T18:05:05,134,1116,31.34,801.107,24.45,1021,257.37,2,2
2024-12-13T18:05:06,134,1116,31.36,531.467,24.47,1021,257.37,2,2
2024-12-13T18:05:07,133,1111,31.36,748.323,24.47,1006,272.16,2,2
2024-12-13T18:05:08,133,1111,31.36,696.4675,24.47,1006,278.16,2,2
2024-12-13T18:05:09,133,1109,31.34,532.3375,24.47,1000,280.71,2,2
2024-12-13T18:05:10,133,1109,31.34,785.7881818,24.47,1000,279.15,2,2
2024-12-13T18:05:11,133,1109,31.34,507.425,24.47,1000,283.65,2,2
2024-12-13T18:05:12,132,1106,31.32,477.6284615,24.44,991,295.01,2,2
2024-12-13T18:05:13,132,1106,31.32,494.9333333,24.44,991,292.76,2,2
2024-12-13T18:05:14,136,1114,31.32,738.8007143,24.45,1015,296,2,2
2024-12-13T18:05:15,136,1114,31.32,586.2071429,24.45,1015,294.01,2,2
2024-12-13T18:05:16,138,1121,31.32,547.84,24.45,1037,295.94,2,2
2024-12-13T18:05:17,138,1121,31.34,694.089,24.44,1037,301.12,2,2
2024-12-13T18:05:18,139,1126,31.34,606.2744444,24.44,1052,304.87,0,2
2024-12-13T18:05:19,139,1126,31.3,532.3818182,24.45,1052,306.61,2,2
2024-12-13T18:05:20,139,1127,31.3,567.6927273,24.45,1055,306.61,2,2
2024-12-13T18:05:21,139,1127,31.3,587.15,24.45,1055,307.11,2,2
2024-12-13T18:05:22,134,1115,31.3,535.574,24.45,1018,303.87,2,2
2024-12-13T18:05:23,134,1115,31.32,635.32125,24.47,1018,299.31,2,2
2024-12-13T18:05:24,129,1101,31.32,606.411,24.47,975,299.31,2,2
2024-12-13T18:05:25,129,1101,31.34,434.5377778,24.45,975,294.13,0,2
2024-12-13T18:05:26,129,1101,31.34,843.03125,24.45,975,292.2,2,2
2024-12-13T18:05:27,132,1105,31.32,581.6028571,24.45,988,288.95,2,2
2024-12-13T18:05:28,131,1101,31.32,580.5777778,24.45,975,276.66,2,2
2024-12-13T18:05:29,131,1101,31.34,597.385,24.47,975,264.36,2,2
2024-12-13T18:05:30,133,1107,31.34,340.0736364,24.47,994,247.51,2,2
2024-12-13T18:05:31,133,1107,31.34,612.75625,24.47,994,234.72,2,2
2024-12-13T18:05:32,133,1107,31.34,763.713,24.44,994,229.1,0,2
2024-12-13T18:05:33,131,1100,31.34,553.325,24.44,972,229.1,2,2
2024-12-13T18:05:34,131,1100,31.34,717.0141667,24.47,972,219.805,2,2
2024-12-13T18:05:35,131,1099,31.34,617.934,24.47,969,205.01,2,2
2024-12-13T18:05:36,131,1099,31.3,688.2781818,24.45,969,205.01,2,2
2024-12-13T18:05:37,135,1110,31.3,618.096,24.45,1003,192.095,2,2
2024-12-13T18:05:38,135,1110,31.32,330.2885714,24.45,1003,192.095,2,2
2024-12-13T18:05:39,137,1116,31.32,744.3069231,24.45,1021,180.61,2,2
2024-12-13T18:05:40,137,1116,31.32,564.8166667,24.45,1021,175.74,2,2
2024-12-13T18:05:41,137,1116,31.32,591.3683333,24.45,1021,166.88,2,2
2024-12-13T18:05:42,136,1116,31.34,811.4281818,24.45,1021,162.82,2,2
2024-12-13T18:05:43,135,1115,31.34,487.707,24.45,1018,161.83,2,2
2024-12-13T18:05:44,135,1115,31.3,786.96,24.47,1018,167.51,2,2
2024-12-13T18:05:45,135,1115,31.3,553.3577778,24.47,1018,172.87,2,2
2024-12-13T18:05:46,137,1120,31.3,541.9063636,24.47,1034,177.86,2,2
2024-12-13T18:05:47,137,1120,31.34,289.3042857,24.47,1034,188.1,2,2
2024-12-13T18:05:48,137,1120,31.34,427.348,24.47,1034,188.1,0,2
2024-12-13T18:05:49,137,1120,31.3,667.011,24.45,1034,201.89,2,2
2024-12-13T18:05:50,137,1120,31.3,550.335,24.45,1034,227.885,2,2
2024-12-13T18:05:51,137,1120,31.34,622.725,24.47,1034,227.885,2,2
2024-12-13T18:05:52,140,1130,31.34,769.4242857,24.47,1064,240.96,2,2
2024-12-13T18:05:53,140,1130,31.3,535.49375,24.47,1064,243.77,2,2
2024-12-13T18:05:54,135,1117,31.3,686.9966667,24.47,1024,240.9,2,2
2024-12-13T18:05:55,135,1117,31.32,586.99,24.47,1024,254.32,2,2
2024-12-13T18:05:56,134,1115,31.32,667.555,24.47,1018,265.05,2,2
2024-12-13T18:05:57,134,1115,31.32,430.24,24.47,1018,273.97,2,2
2024-12-13T18:05:58,134,1115,31.3,636.5411111,24.47,1018,282.9,2,2
2024-12-13T18:05:59,136,1120,31.3,656.453,24.47,1034,292.51,0,2
2024-12-13T18:06:00,131,1106,31.28,567.9461538,24.45,991,297.44,3,2
2024-12-13T18:06:01,131,1106,31.28,797.9171429,24.45,991,294.44,3,2
2024-12-13T18:06:02,131,1106,31.3,539.9253846,24.45,991,297.07,3,2
2024-12-13T18:06:03,135,1114,31.3,791.7575,24.45,1015,294.94,3,2
2024-12-13T18:06:04,135,1114,31.26,650.2157143,24.45,1015,298.31,3,2
2024-12-13T18:06:05,136,1118,31.26,587.2733333,24.45,1028,304.55,3,2
2024-12-13T18:06:06,136,1118,31.28,717.62,24.45,1028,304.55,3,2
2024-12-13T18:06:07,137,1121,31.28,489.4061538,24.45,1037,303.965,3,2
2024-12-13T18:06:08,137,1121,31.28,806.8466667,24.45,1037,310.3,3,2
2024-12-13T18:06:09,140,1131,31.28,523.0922222,24.45,1067,310.3,3,2
2024-12-13T18:06:10,140,1131,31.3,503.26,24.45,1067,314.48,2,2
2024-12-13T18:06:11,135,1131,31.3,708.0833333,24.45,1034,317.22,2,2
2024-12-13T18:06:12,135,1120,31.28,567.6984615,24.45,1034,320.16,2,2
2024-12-13T18:06:13,135,1118,31.28,368.198,24.45,1028,317.35,2,2
2024-12-13T18:06:14,135,1118,31.22,683.7288889,24.45,1028,313.79,2,2
2024-12-13T18:06:15,135,1118,31.22,495.20125,24.45,1028,304.06,2,2
2024-12-13T18:06:16,138,1126,31.22,846.155,24.45,1052,297.56,0,2
2024-12-13T18:06:17,138,1126,31.23,544.3209091,24.42,1052,291.7,2,2
2024-12-13T18:06:18,137,1123,31.23,523.1833333,24.42,1043,284.58,2,2
2024-12-13T18:06:19,137,1123,31.26,813.9936364,24.44,1043,279.34,2,2
2024-12-13T18:06:20,134,1117,31.26,547.9844444,24.44,1024,269.48,2,2
2024-12-13T18:06:21,134,1117,31.26,488.85375,24.45,1024,269.48,2,2
2024-12-13T18:06:22,128,1096,31.26,592.228,24.45,960,265.11,2,2
2024-12-13T18:06:23,128,1096,31.24,624.3553846,24.45,960,262.71,2,2
2024-12-13T18:06:24,132,1105,31.24,740.345,24.45,988,262.71,2,2
2024-12-13T18:06:25,132,1105,31.26,524.21125,24.47,988,258.75,0,2
2024-12-13T18:06:26,132,1105,31.26,611.245,24.47,988,255.44,2,2
2024-12-13T18:06:27,132,1105,31.26,893.5857143,24.47,988,255.31,2,2
2024-12-13T18:06:28,132,1105,31.2,602.9309091,24.47,988,255.81,0,2
2024-12-13T18:06:29,135,1112,31.2,542.0083333,24.47,1009,253.57,2,2
2024-12-13T18:06:30,135,1112,31.26,479.6345455,24.44,1009,252.38,2,2
2024-12-13T18:06:31,133,1108,31.26,752.4725,24.44,997,256.62,0,2
2024-12-13T18:06:32,133,1108,31.22,493.69125,24.45,997,255.94,2,2
2024-12-13T18:06:33,134,1111,31.22,542.023,24.45,1006,257.75,2,2
2024-12-13T18:06:34,134,1111,31.24,637.355,24.45,1006,262.8,2,2
2024-12-13T18:06:35,136,1115,31.24,556.286,24.45,1018,262.8,2,2
2024-12-13T18:06:36,136,1115,31.22,578.7433333,24.45,1018,264.93,2,2
