last_changed,sensor.device_f0f5bd06f5a0_aqi_sciosense,sensor.device_f0f5bd06f5a0_eco2,sensor.device_f0f5bd06f5a0_humidity,sensor.device_f0f5bd06f5a0_sound,sensor.device_f0f5bd06f5a0_temperature,sensor.device_f0f5bd06f5a0_tvoc,sensor.fteg,sensor.radar_sensor
2024-12-13T17:57:54,143.0,1148.0,31.37,461.255,24.53,1120.0,206.57,3.0
2024-12-13T17:57:55,143.0,1148.0,31.35,582.135,24.52,1120.0,196.03,3.0
2024-12-13T17:57:56,146.0,1155.0,31.35,548.8645454545455,24.52,1141.0,188.72,3.0
2024-12-13T17:57:57,146.0,1155.0,31.37,691.87,24.52,1141.0,182.61,3.0
2024-12-13T17:57:58,146.0,1155.0,31.37,481.90333333333336,24.52,1141.0,182.61,3.0
2024-12-13T17:57:59,148.0,1162.0,31.32,712.9191666666667,24.5,1163.0,173.25,3.0
2024-12-13T17:58:00,144.0,1151.0,31.32,663.9676923076923,24.5,1129.0,158.76999999999998,3.0
2024-12-13T17:58:01,144.0,1151.0,31.34,492.86499999999995,24.5,1129.0,141.67,3.0
2024-12-13T17:58:02,145.0,1153.0,31.34,712.2911111111111,24.5,1135.0,132.87,0.0
2024-12-13T17:58:03,145.0,1153.0,31.3,655.7518181818182,24.47,1135.0,134.87,3.0
2024-12-13T17:58:04,144.0,1150.0,31.3,460.78999999999996,24.47,1126.0,124.88,3.0
2024-12-13T17:58:05,144.0,1150.0,31.3,571.47,24.47,1126.0,122.26,3.0
2024-12-13T17:58:06,144.0,1150.0,31.29,658.2088888888889,24.52,1126.0,122.26,3.0
2024-12-13T17:58:07,144.0,1150.0,31.29,658.2088888888889,24.52,1126.0,130.31,3.0
2024-12-13T17:58:08,146.0,1155.0,31.29,650.29,24.52,1141.0,142.17,3.0
2024-12-13T17:58:09,148.0,1163.0,31.29,589.6423076923077,24.52,1166.0,154.71,0.0
2024-12-13T17:58:10,148.0,1163.0,31.28,526.7633333333333,24.47,1166.0,173.25,4.0
2024-12-13T17:58:11,143.0,1148.0,31.28,713.5576923076923,24.47,1120.0,180.8,4.0
2024-12-13T17:58:12,143.0,1148.0,31.28,613.905,24.5,1120.0,179.3,4.0
2024-12-13T17:58:13,149.0,1163.0,31.28,366.16375,24.5,1166.0,169.75,0.0
2024-12-13T17:58:14,149.0,1163.0,31.27,667.623076923077,24.53,1166.0,157.71,4.0
2024-12-13T17:58:15,147.0,1159.0,31.27,679.3411111111111,24.53,1153.0,143.29,4.0
2024-12-13T17:58:16,147.0,1159.0,31.27,559.2683333333333,24.53,1153.0,161.39,4.0
2024-12-13T17:58:17,149.0,1167.0,31.28,678.3341666666666,24.47,1178.0,177.37,4.0
2024-12-13T17:58:18,149.0,1167.0,31.24,646.5688888888889,24.5,1178.0,185.48,4.0
2024-12-13T17:58:19,147.0,1161.0,31.24,621.964,24.5,1159.0,185.48,4.0
2024-12-13T17:58:20,147.0,1161.0,31.24,584.9666666666667,24.5,1159.0,182.54500000000002,4.0
2024-12-13T17:58:21,149.0,1168.0,31.24,607.4946153846154,24.47,1181.0,182.54500000000002,4.0
2024-12-13T17:58:22,149.0,1168.0,31.24,683.7737500000001,24.47,1181.0,178.11,4.0
2024-12-13T17:58:23,149.0,1168.0,31.24,535.576,24.5,1181.0,184.61,4.0
2024-12-13T17:58:24,150.0,1173.0,31.24,690.8427272727273,24.5,1196.0,185.1,4.0
2024-12-13T17:58:25,150.0,1173.0,31.26,540.731,24.45,1196.0,181.3,4.0
2024-12-13T17:58:26,151.0,1176.0,31.26,446.3328571428571,24.45,1205.0,185.6,4.0
2024-12-13T17:58:27,151.0,1176.0,31.27,606.572,24.52,1205.0,191.1,4.0
2024-12-13T17:58:28,143.0,1155.0,31.27,530.55875,24.52,1141.0,192.09,3.0
2024-12-13T17:58:29,143.0,1155.0,31.26,538.9353846153846,24.5,1141.0,193.84,3.0
2024-12-13T17:58:30,143.0,1153.0,31.26,606.1228571428572,24.5,1135.0,194.84,3.0
2024-12-13T17:58:31,143.0,1153.0,31.22,788.2940000000001,24.48,1135.0,193.34,3.0
2024-12-13T17:58:32,143.0,1151.0,31.22,594.5781818181817,24.48,1129.0,187.23,3.0
2024-12-13T17:58:33,143.0,1151.0,31.22,721.04375,24.48,1129.0,178.49,3.0
2024-12-13T17:58:34,144.0,1151.0,31.26,666.2272727272727,24.5,1129.0,167.88,3.0
2024-12-13T17:58:35,144.0,1151.0,31.26,595.0833333333334,24.5,1129.0,160.45,3.0
2024-12-13T17:58:36,143.0,1148.0,31.28,639.7199999999999,24.47,1120.0,160.45,3.0
2024-12-13T17:58:37,143.0,1148.0,31.28,468.8766666666667,24.47,1120.0,152.15,3.0
2024-12-13T17:58:38,143.0,1148.0,31.26,509.70666666666665,24.5,1120.0,142.79,3.0
2024-12-13T17:58:39,144.0,1150.0,31.26,526.2277777777778,24.5,1126.0,142.79,3.0
2024-12-13T17:58:40,144.0,1150.0,31.28,762.2108333333334,24.48,1126.0,132.62,3.0
2024-12-13T17:58:41,141.0,1142.0,31.28,531.467,24.48,1101.0,130.62,4.0
2024-12-13T17:58:42,141.0,1142.0,31.26,691.752,24.47,1101.0,124.51,4.0
2024-12-13T17:58:43,143.0,1147.0,31.26,561.2819999999999,24.47,1116.0,118.76,4.0
2024-12-13T17:58:44,143.0,1147.0,31.26,694.7685714285715,24.47,1116.0,114.46,4.0
2024-12-13T17:58:45,141.0,1139.0,31.26,558.006875,24.47,1092.0,114.96,4.0
2024-12-13T17:58:46,141.0,1139.0,31.26,458.13000000000005,24.47,1092.0,114.27,4.0
2024-12-13T17:58:47,145.0,1150.0,31.24,557.1436363636363,24.48,1126.0,113.83,4.0
2024-12-13T17:58:48,145.0,1150.0,31.24,586.5927272727273,24.48,1126.0,108.72,4.0
2024-12-13T17:58:49,145.0,1150.0,31.28,578.6071428571429,24.47,1126.0,110.28,4.0
2024-12-13T17:58:50,142.0,1143.0,31.28,670.9441666666667,24.47,1104.0,110.28,5.0
2024-12-13T17:58:51,142.0,1143.0,31.32,614.5054545454545,24.48,1104.0,108.59,5.0
2024-12-13T17:58:52,142.0,1141.0,31.32,629.1966666666667,24.48,1098.0,107.53,0.0
2024-12-13T17:58:53,142.0,1141.0,31.28,507.6044444444444,24.48,1098.0,111.46,5.0
2024-12-13T17:58:54,142.0,1139.0,31.28,665.722,24.48,1092.0,118.51,5.0
2024-12-13T17:58:55,142.0,1139.0,31.26,597.86,24.5,1092.0,131.18,5.0
2024-12-13T17:58:56,141.0,1135.0,31.26,500.521,24.5,1080.0,138.73,0.0
2024-12-13T17:58:57,141.0,1135.0,31.3,640.0384615384615,24.47,1080.0,146.04,5.0
2024-12-13T17:58:58,137.0,1124.0,31.3,619.4383333333334,24.47,1046.0,157.15,5.0
2024-12-13T17:58:59,137.0,1124.0,31.22,625.67,24.48,1046.0,159.77,5.0
2024-12-13T17:59:00,137.0,1124.0,31.22,769.9566666666667,24.48,1046.0,174.49,0.0
2024-12-13T17:59:01,140.0,1130.0,31.22,584.9216666666667,24.48,1064.0,178.99,5.0
2024-12-13T17:59:02,140.0,1130.0,31.22,567.9109090909091,24.48,1064.0,189.72,5.0
2024-12-13T17:59:03,140.0,1130.0,31.22,531.429090909091,24.5,1064.0,193.84,5.0
2024-12-13T17:59:04,139.0,1128.0,31.22,788.1322222222223,24.5,1058.0,194.65,5.0
2024-12-13T17:59:05,139.0,1128.0,31.22,482.63199999999995,24.5,1058.0,189.85,5.0
2024-12-13T17:59:06,144.0,1143.0,31.24,623.251,24.47,1104.0,186.6,5.0
2024-12-13T17:59:07,144.0,1143.0,31.24,763.874,24.47,1104.0,179.86,5.0
2024-12-13T17:59:08,144.0,1143.0,31.24,535.495,24.48,1104.0,179.86,5.0
2024-12-13T17:59:09,146.0,1151.0,31.24,650.6963636363636,24.48,1129.0,177.3,5.0
2024-12-13T17:59:10,146.0,1151.0,31.2,705.45,24.48,1129.0,170.5,5.0
2024-12-13T17:59:11,146.0,1151.0,31.2,718.2933333333334,24.48,1129.0,162.7,5.0
2024-12-13T17:59:12,138.0,1131.0,31.22,606.4736842105264,24.47,1067.0,157.64,5.0
2024-12-13T17:59:13,138.0,1129.0,31.22,592.145,24.47,1061.0,143.48,5.0
2024-12-13T17:59:14,138.0,1129.0,31.2,379.9188888888889,24.47,1061.0,129.25,0.0
2024-12-13T17:59:15,136.0,1123.0,31.2,728.2054545454546,24.47,1043.0,119.58,5.0
2024-12-13T17:59:16,136.0,1123.0,31.2,573.1279999999999,24.47,1043.0,110.71,5.0
2024-12-13T17:59:17,136.0,1123.0,31.2,727.02,24.47,1043.0,102.6,5.0
2024-12-13T17:59:18,140.0,1133.0,31.26,568.79,24.48,1074.0,94.92,5.0
2024-12-13T17:59:19,140.0,1132.0,31.26,660.5640000000001,24.48,1070.0,89.06,5.0
2024-12-13T17:59:20,140.0,1132.0,31.26,597.547,24.48,1070.0,84.25,5.0
2024-12-13T17:59:21,140.0,1132.0,31.26,506.18,24.47,1070.0,84.25,0.0
2024-12-13T17:59:22,140.0,1134.0,31.26,577.4016666666666,24.47,1077.0,80.57,5.0
2024-12-13T17:59:23,140.0,1134.0,31.26,396.162,24.47,1077.0,76.385,5.0
2024-12-13T17:59:24,138.0,1127.0,31.26,666.7166666666667,24.47,1055.0,76.385,0.0
2024-12-13T17:59:25,138.0,1127.0,31.22,552.38,24.47,1055.0,74.14,5.0
2024-12-13T17:59:26,135.0,1118.0,31.22,603.5022222222223,24.47,1028.0,85.0,5.0
2024-12-13T17:59:27,135.0,1118.0,31.26,615.98,24.45,1028.0,87.0,5.0
2024-12-13T17:59:28,140.0,1130.0,31.26,736.4891666666666,24.45,1064.0,85.19,5.0
2024-12-13T17:59:29,140.0,1130.0,31.28,646.462,24.47,1064.0,81.94,5.0
2024-12-13T17:59:30,143.0,1130.0,31.28,590.0042857142856,24.47,1064.0,82.32,5.0
2024-12-13T17:59:31,143.0,1140.0,31.3,547.3141666666667,24.47,1095.0,83.07,5.0
2024-12-13T17:59:32,146.0,1149.0,31.3,489.30454545454546,24.47,1123.0,87.19,5.0
2024-12-13T17:59:33,146.0,1149.0,31.24,662.3266666666667,24.45,1123.0,95.42,5.0
2024-12-13T17:59:34,142.0,1149.0,31.24,588.68125,24.45,1123.0,97.23,5.0
2024-12-13T17:59:35,142.0,1140.0,31.24,535.9709090909091,24.45,1095.0,97.23,5.0
2024-12-13T17:59:36,142.0,1140.0,31.28,682.2955555555556,24.48,1095.0,100.04,5.0
2024-12-13T17:59:37,143.0,1143.0,31.28,523.1833333333333,24.48,1104.0,99.98,5.0
2024-12-13T17:59:38,143.0,1143.0,31.24,771.451,24.45,1104.0,99.98,5.0
2024-12-13T17:59:39,134.0,1121.0,31.24,496.88000000000005,24.45,1037.0,98.36,5.0
2024-12-13T17:59:40,134.0,1121.0,31.3,591.7328571428571,24.45,1037.0,94.015,5.0
2024-12-13T17:59:41,136.0,1122.0,31.3,699.0481818181818,24.45,1040.0,94.015,0.0
2024-12-13T17:59:42,136.0,1122.0,31.28,714.798,24.48,1040.0,95.98,5.0
2024-12-13T17:59:43,136.0,1121.0,31.28,599.9625,24.48,1037.0,100.1,5.0
2024-12-13T17:59:44,136.0,1121.0,31.32,693.847,24.45,1037.0,106.47,5.0
2024-12-13T17:59:45,138.0,1124.0,31.32,464.53333333333336,24.45,1046.0,106.09,5.0
2024-12-13T17:59:46,138.0,1124.0,31.28,734.1389999999999,24.45,1046.0,116.58,5.0
2024-12-13T17:59:47,141.0,1132.0,31.28,437.179,24.45,1070.0,117.02,5.0
2024-12-13T17:59:48,141.0,1132.0,31.28,615.98125,24.45,1070.0,123.26,5.0
2024-12-13T17:59:49,141.0,1132.0,31.3,636.3616666666667,24.45,1070.0,127.25,5.0
2024-12-13T17:59:50,142.0,1136.0,31.3,599.3986666666666,24.45,1083.0,134.68,5.0
2024-12-13T17:59:51,142.0,1136.0,31.28,728.9010000000001,24.45,1083.0,135.61,5.0
2024-12-13T17:59:52,142.0,1138.0,31.28,495.40125,24.45,1089.0,139.36,5.0
2024-12-13T17:59:53,142.0,1138.0,31.28,695.458,24.45,1089.0,139.67,4.0
2024-12-13T17:59:54,141.0,1137.0,31.28,451.5128571428572,24.45,1086.0,139.67,4.0
2024-12-13T17:59:55,141.0,1137.0,31.32,792.242,24.47,1086.0,139.92,4.0
2024-12-13T17:59:56,139.0,1133.0,31.32,537.8677777777777,24.47,1074.0,135.74,0.0
2024-12-13T17:59:57,139.0,1133.0,31.28,611.1292857142856,24.47,1074.0,134.12,4.0
2024-12-13T17:59:58,134.0,1118.0,31.28,339.15285714285716,24.47,1028.0,123.63,4.0
2024-12-13T17:59:59,134.0,1118.0,31.32,503.36909090909097,24.45,1028.0,116.02,4.0
2024-12-13T18:00:00,132.0,1107.0,31.32,811.422,24.45,994.0,108.78,5.0
2024-12-13T18:00:01,132.0,1107.0,31.34,584.5699999999999,24.44,994.0,98.54,5.0
2024-12-13T18:00:02,138.0,1121.0,31.34,801.108,24.44,1037.0,97.98,5.0
2024-12-13T18:00:03,138.0,1121.0,31.32,546.4644444444444,24.45,1037.0,99.29,5.0
2024-12-13T18:00:04,139.0,1124.0,31.32,817.64625,24.45,1046.0,101.41,5.0
2024-12-13T18:00:05,139.0,1124.0,31.32,491.97749999999996,24.45,1046.0,96.23,5.0
2024-12-13T18:00:06,139.0,1124.0,31.3,525.8233333333334,24.45,1046.0,94.74,5.0
2024-12-13T18:00:07,138.0,1121.0,31.3,468.65222222222224,24.45,1037.0,91.37,5.0
2024-12-13T18:00:08,138.0,1121.0,31.32,648.1811111111111,24.45,1037.0,93.18,5.0
2024-12-13T18:00:09,136.0,1117.0,31.32,576.9954545454545,24.45,1024.0,93.18,5.0
2024-12-13T18:00:10,136.0,1117.0,31.3,693.7555555555556,24.45,1024.0,97.79,5.0
2024-12-13T18:00:11,136.0,1117.0,31.3,557.4939999999999,24.45,1024.0,107.09,5.0
2024-12-13T18:00:12,135.0,1113.0,31.38,647.5366666666666,24.42,1012.0,117.02,5.0
2024-12-13T18:00:13,134.0,1111.0,31.38,497.48555555555555,24.42,1006.0,120.32,5.0
2024-12-13T18:00:14,134.0,1111.0,31.32,696.5991666666667,24.47,1006.0,120.51,0.0
2024-12-13T18:00:15,136.0,1115.0,31.32,424.11428571428576,24.47,1018.0,125.63,5.0
2024-12-13T18:00:16,136.0,1115.0,31.32,596.4255555555555,24.47,1018.0,126.94,5.0
2024-12-13T18:00:17,138.0,1120.0,31.32,634.8709090909091,24.45,1034.0,126.44,5.0
2024-12-13T18:00:18,138.0,1120.0,31.32,771.451,24.45,1034.0,126.75,0.0
2024-12-13T18:00:19,138.0,1120.0,31.36,531.627,24.47,1034.0,124.07,4.0
2024-12-13T18:00:20,135.0,1113.0,31.36,651.3770000000001,24.47,1012.0,122.63,4.0
2024-12-13T18:00:21,135.0,1113.0,31.34,574.1750000000001,24.47,1012.0,122.63,0.0
2024-12-13T18:00:22,136.0,1114.0,31.34,587.5969230769231,24.47,1015.0,124.57,5.0
2024-12-13T18:00:23,136.0,1114.0,31.34,494.97999999999996,24.44,1015.0,124.57,5.0
2024-12-13T18:00:24,132.0,1104.0,31.34,584.1036363636363,24.44,985.0,129.56,5.0
2024-12-13T18:00:25,132.0,1104.0,31.34,358.50874999999996,24.44,985.0,138.73,5.0
2024-12-13T18:00:26,138.0,1119.0,31.34,742.4890909090909,24.44,1031.0,144.41,5.0
2024-12-13T18:00:27,138.0,1119.0,31.34,497.215,24.47,1031.0,144.41,5.0
2024-12-13T18:00:28,143.0,1132.0,31.34,851.3925,24.47,1070.0,152.78,5.0
2024-12-13T18:00:29,143.0,1132.0,31.36,528.967,24.45,1070.0,155.9,5.0
2024-12-13T18:00:30,140.0,1127.0,31.36,567.809,24.45,1055.0,163.14,0.0
2024-12-13T18:00:31,140.0,1127.0,31.32,721.493076923077,24.45,1055.0,175.81,5.0
2024-12-13T18:00:32,140.0,1127.0,31.32,493.026,24.45,1055.0,178.8,0.0
2024-12-13T18:00:33,140.0,1127.0,31.32,506.20384615384614,24.45,1055.0,175.56,5.0
2024-12-13T18:00:34,137.0,1127.0,31.38,448.77555555555557,24.45,1037.0,171.87,5.0
2024-12-13T18:00:35,137.0,1121.0,31.38,491.65500000000003,24.45,1037.0,165.07,5.0
2024-12-13T18:00:36,137.0,1121.0,31.34,801.1155555555556,24.45,1037.0,157.77,6.0
2024-12-13T18:00:37,137.0,1119.0,31.34,580.7309090909091,24.45,1031.0,157.39,6.0
2024-12-13T18:00:38,137.0,1119.0,31.32,707.84875,24.47,1031.0,157.39,6.0
2024-12-13T18:00:39,136.0,1118.0,31.32,638.563,24.47,1028.0,155.34,0.0
2024-12-13T18:00:40,136.0,1118.0,31.34,506.4175,24.45,1028.0,161.83,6.0
2024-12-13T18:00:41,133.0,1107.0,31.34,760.087,24.45,994.0,169.31,5.0
2024-12-13T18:00:42,133.0,1107.0,31.4,422.6725,24.47,994.0,170.56,0.0
2024-12-13T18:00:43,133.0,1107.0,31.4,409.78249999999997,24.47,994.0,170.56,5.0
2024-12-13T18:00:44,138.0,1120.0,31.36,707.9723529411765,24.45,1034.0,170.81,5.0
2024-12-13T18:00:45,137.0,1118.0,31.36,560.7327272727272,24.45,1028.0,172.87,4.0
2024-12-13T18:00:46,137.0,1118.0,31.36,749.4522222222222,24.45,1028.0,178.43,4.0
2024-12-13T18:00:47,138.0,1120.0,31.36,514.7655555555556,24.45,1034.0,181.73,4.0
2024-12-13T18:00:48,138.0,1120.0,31.36,751.465,24.45,1034.0,182.17,4.0
2024-12-13T18:00:49,138.0,1120.0,31.34,765.3877777777777,24.47,1034.0,186.91,4.0
2024-12-13T18:00:50,141.0,1130.0,31.34,528.0246153846153,24.47,1064.0,188.79,4.0
2024-12-13T18:00:51,141.0,1130.0,31.36,693.545,24.45,1064.0,194.03,4.0
2024-12-13T18:00:52,138.0,1123.0,31.36,485.207,24.45,1043.0,194.72,4.0
2024-12-13T18:00:53,138.0,1123.0,31.36,769.09375,24.45,1043.0,194.72,0.0
2024-12-13T18:00:54,143.0,1138.0,31.36,631.0609090909091,24.45,1089.0,192.47,4.0
2024-12-13T18:00:55,143.0,1138.0,31.36,593.5833333333334,24.45,1089.0,195.15,4.0
2024-12-13T18:00:56,138.0,1126.0,31.36,786.968888888889,24.45,1052.0,197.27,4.0
2024-12-13T18:00:57,138.0,1126.0,31.4,417.43833333333333,24.44,1052.0,197.27,4.0
2024-12-13T18:00:58,139.0,1129.0,31.4,554.6991666666667,24.44,1061.0,192.28,2.0
2024-12-13T18:00:59,139.0,1129.0,31.38,732.6177777777779,24.45,1061.0,186.04,2.0
2024-12-13T18:01:00,140.0,1131.0,31.38,560.3014285714286,24.45,1067.0,188.1,2.0
2024-12-13T18:01:01,140.0,1131.0,31.36,712.56,24.45,1067.0,185.29,2.0
2024-12-13T18:01:02,140.0,1131.0,31.36,460.7214285714286,24.45,1067.0,186.85,2.0
2024-12-13T18:01:03,137.0,1125.0,31.36,560.8054545454545,24.45,1049.0,192.47,2.0
2024-12-13T18:01:04,137.0,1125.0,31.42,683.854,24.45,1049.0,193.53,2.0
2024-12-13T18:01:05,132.0,1107.0,31.42,680.1464285714285,24.45,994.0,201.83,2.0
2024-12-13T18:01:06,132.0,1107.0,31.4,440.30375,24.45,994.0,207.01,2.0
2024-12-13T18:01:07,138.0,1122.0,31.4,558.2608333333334,24.45,1040.0,212.44,2.0
2024-12-13T18:01:08,138.0,1122.0,31.36,555.963,24.47,1040.0,216.81,2.0
2024-12-13T18:01:09,137.0,1119.0,31.36,449.105,24.47,1031.0,223.05,2.0
2024-12-13T18:01:10,137.0,1119.0,31.36,404.36333333333334,24.45,1031.0,232.16,2.0
2024-12-13T18:01:11,140.0,1127.0,31.36,778.96375,24.45,1055.0,232.16,2.0
2024-12-13T18:01:12,140.0,1127.0,31.38,586.3736363636364,24.45,1055.0,228.975,2.0
2024-12-13T18:01:13,141.0,1133.0,31.38,646.6588888888889,24.45,1074.0,228.975,2.0
2024-12-13T18:01:14,141.0,1133.0,31.38,588.9944444444444,24.45,1074.0,218.68,2.0
2024-12-13T18:01:15,138.0,1124.0,31.38,529.04875,24.45,1046.0,217.56,0.0
2024-12-13T18:01:16,138.0,1124.0,31.36,815.2372727272727,24.45,1046.0,221.11,2.0
2024-12-13T18:01:17,137.0,1121.0,31.36,472.07399999999996,24.45,1037.0,215.81,2.0
2024-12-13T18:01:18,137.0,1121.0,31.38,716.088,24.45,1037.0,215.56,2.0
2024-12-13T18:01:19,137.0,1121.0,31.38,597.0271428571428,24.45,1037.0,216.06,0.0
2024-12-13T18:01:20,135.0,1116.0,31.38,663.4258333333333,24.45,1021.0,214.94,2.0
2024-12-13T18:01:21,135.0,1116.0,31.38,618.2418181818182,24.47,1021.0,210.44,2.0
2024-12-13T18:01:22,137.0,1118.0,31.38,583.4433333333333,24.47,1028.0,204.39,2.0
2024-12-13T18:01:23,137.0,1118.0,31.36,695.2788888888889,24.45,1028.0,195.96,2.0
2024-12-13T18:01:24,135.0,1113.0,31.36,435.66875,24.45,1012.0,190.35,2.0
2024-12-13T18:01:25,135.0,1113.0,31.38,797.238,24.45,1012.0,181.05,2.0
2024-12-13T18:01:26,135.0,1114.0,31.38,569.01,24.45,1015.0,181.05,1.0
2024-12-13T18:01:27,135.0,1114.0,31.38,579.335,24.44,1015.0,171.81,1.0
2024-12-13T18:01:28,136.0,1115.0,31.38,496.9475,24.44,1018.0,163.95,1.0
2024-12-13T18:01:29,136.0,1115.0,31.38,510.5577777777778,24.45,1018.0,163.95,1.0
2024-12-13T18:01:30,138.0,1120.0,31.38,567.62875,24.45,1034.0,152.34,1.0
2024-12-13T18:01:31,138.0,1120.0,31.42,593.4359999999999,24.47,1034.0,148.66,1.0
2024-12-13T18:01:32,138.0,1120.0,31.42,534.2860000000001,24.47,1034.0,149.84,1.0
2024-12-13T18:01:33,135.0,1114.0,31.42,850.0944444444444,24.47,1015.0,147.47,1.0
2024-12-13T18:01:34,135.0,1114.0,31.38,599.9641666666666,24.47,1015.0,146.16,2.0
2024-12-13T18:01:35,141.0,1129.0,31.38,704.484,24.47,1061.0,142.35,2.0
2024-12-13T18:01:36,141.0,1129.0,31.36,433.85625000000005,24.44,1061.0,132.56,2.0
2024-12-13T18:01:37,139.0,1126.0,31.36,598.6930769230769,24.44,1052.0,124.26,2.0
2024-12-13T18:01:38,139.0,1126.0,31.42,531.627,24.44,1052.0,112.52,0.0
2024-12-13T18:01:39,138.0,1125.0,31.42,733.735,24.44,1049.0,100.35,2.0
2024-12-13T18:01:40,138.0,1125.0,31.38,699.004,24.47,1049.0,94.55,2.0
2024-12-13T18:01:41,139.0,1128.0,31.38,538.8100000000001,24.47,1058.0,91.8,2.0
2024-12-13T18:01:42,139.0,1128.0,31.32,729.8785714285714,24.45,1058.0,92.55,1.0
2024-12-13T18:01:43,143.0,1139.0,31.32,533.78375,24.45,1092.0,98.04,1.0
2024-12-13T18:01:44,143.0,1139.0,31.32,794.98125,24.45,1092.0,98.04,1.0
2024-12-13T18:01:45,143.0,1139.0,31.32,475.96125,24.45,1092.0,112.77,1.0
2024-12-13T18:01:46,141.0,1135.0,31.32,529.048,24.45,1080.0,122.82,1.0
2024-12-13T18:01:47,143.0,1142.0,31.24,630.4923076923077,24.44,1101.0,135.49,1.0
2024-12-13T18:01:48,143.0,1142.0,31.24,635.1977777777778,24.44,1101.0,144.6,0.0
2024-12-13T18:01:49,143.0,1142.0,31.26,792.7877777777778,24.47,1101.0,146.79,1.0
2024-12-13T18:01:50,143.0,1145.0,31.26,523.8100000000001,24.47,1110.0,156.9,1.0
2024-12-13T18:01:51,143.0,1145.0,31.2,748.3083333333334,24.47,1110.0,162.82,2.0
2024-12-13T18:01:52,142.0,1142.0,31.2,536.1644444444445,24.47,1101.0,170.94,2.0
2024-12-13T18:01:53,142.0,1142.0,31.26,494.71111111111105,24.44,1101.0,175.12,2.0
2024-12-13T18:01:54,139.0,1135.0,31.26,814.86,24.44,1080.0,175.12,2.0
2024-12-13T18:01:55,139.0,1135.0,31.22,509.5725,24.45,1080.0,183.29500000000002,2.0
2024-12-13T18:01:56,139.0,1133.0,31.22,666.5791666666667,24.45,1074.0,183.23,2.0
2024-12-13T18:01:57,139.0,1133.0,31.2,496.0642857142857,24.47,1074.0,183.23,2.0
2024-12-13T18:01:58,140.0,1135.0,31.2,786.9677777777778,24.47,1080.0,179.49,3.0
2024-12-13T18:01:59,140.0,1135.0,31.24,576.4591666666666,24.45,1080.0,173.81,3.0
2024-12-13T18:02:00,136.0,1125.0,31.24,775.2399999999999,24.45,1049.0,173.81,3.0
2024-12-13T18:02:01,136.0,1125.0,31.24,542.0425,24.45,1049.0,165.88,3.0
2024-12-13T18:02:02,136.0,1125.0,31.24,245.79,24.45,1049.0,165.88,3.0
2024-12-13T18:02:03,135.0,1118.0,31.22,497.10047619047623,24.445,1028.0,155.39999999999998,3.0
2024-12-13T18:02:04,135.0,1118.0,31.22,914.1914285714286,24.445,1028.0,144.73,3.0
2024-12-13T18:02:05,135.0,1118.0,31.22,592.147,24.445,1028.0,135.68,3.0
2024-12-13T18:02:06,135.0,1118.0,31.26,656.697,24.445,1028.0,131.56,3.0
2024-12-13T18:02:07,137.0,1122.0,31.26,725.5762500000001,24.445,1040.0,124.88,3.0
2024-12-13T18:02:08,137.0,1122.0,31.24,530.417,24.445,1040.0,118.39,3.0
2024-12-13T18:02:09,137.0,1122.0,31.24,810.374,24.445,1040.0,118.39,3.0
2024-12-13T18:02:10,137.0,1121.0,31.28,585.8593333333333,24.44,1037.0,111.46000000000001,3.0
2024-12-13T18:02:11,137.0,1120.0,31.28,706.4375,24.44,1034.0,114.77,3.0
2024-12-13T18:02:12,137.0,1120.0,31.28,513.333,24.47,1034.0,114.77,2.0
2024-12-13T18:02:13,139.0,1125.0,31.28,624.9809090909091,24.47,1049.0,117.2,2.0
2024-12-13T18:02:14,139.0,1125.0,31.26,679.4766666666667,24.44,1049.0,122.76,2.0
2024-12-13T18:02:15,137.0,1122.0,31.26,655.326,24.44,1040.0,119.015,2.0
2024-12-13T18:02:16,137.0,1122.0,31.26,446.75,24.47,1040.0,119.015,2.0
2024-12-13T18:02:17,135.0,1122.0,31.28,792.2429999999999,24.47,1040.0,114.46,2.0
2024-12-13T18:02:18,135.0,1117.0,31.28,516.25375,24.47,1024.0,107.41,2.0
2024-12-13T18:02:19,135.0,1117.0,31.28,836.5985714285714,24.45,1024.0,100.23,2.0
2024-12-13T18:02:20,139.0,1125.0,31.28,545.5678571428572,24.45,1049.0,94.55,2.0
2024-12-13T18:02:21,139.0,1125.0,31.24,724.1675,24.45,1049.0,88.99,2.0
2024-12-13T18:02:22,142.0,1136.0,31.24,561.8318181818182,24.45,1083.0,83.94,2.0
2024-12-13T18:02:23,142.0,1136.0,31.28,573.9741666666666,24.47,1083.0,85.62,2.0
2024-12-13T18:02:24,140.0,1133.0,31.28,766.293,24.47,1074.0,77.57,2.0
2024-12-13T18:02:25,140.0,1133.0,31.3,481.341,24.44,1074.0,75.83,2.0
2024-12-13T18:02:26,138.0,1128.0,31.3,582.7716666666666,24.44,1058.0,74.27,2.0
2024-12-13T18:02:27,138.0,1128.0,31.3,748.0699999999999,24.44,1058.0,74.27,2.0
2024-12-13T18:02:28,140.0,1133.0,31.3,530.255,24.45,1074.0,66.78,2.0
2024-12-13T18:02:29,140.0,1133.0,31.3,761.1942857142857,24.45,1074.0,63.59,2.0
2024-12-13T18:02:30,140.0,1133.0,31.28,429.6385714285714,24.44,1074.0,63.59,0.0
2024-12-13T18:02:31,140.0,1133.0,31.24,482.94,24.45,1074.0,61.35,2.0
